timestamp,open,high,low,close,volume,ema_trend_1h,rsi_14_1h,adx_1h,ema20_slope_1h,rsi_14,ema20,ema50,ema200,ema20_slope,ema50_slope,ema_trend,adx,bb_width,return_1,return_3,rsi_slope,price_ema20_dist,price_ema50_dist,atr_14,atr_pct,vol_sma20,vol_ratio,vol_zscore,body_pct,upper_wick_pct,lower_wick_pct,hour,trend_alignment,bb_upper,bb_lower,label
2024-02-09 08:45:00,46435.96,46675.86,46365.38,46639.99,1006.2968,1.0,73.80929890632521,69.95324204164727,1.5201993601376973,75.74343540326343,46222.56822141125,45879.109037828646,44908.15679632883,0.9515036599652138,0.6773780893221115,1,48.02637274034062,0.0159383915770661,0.0043940093828165,0.0064004840390328,7.63849009914513,0.0089498685267459,0.0163139177811005,130.5607142857147,0.0027993298087266,468.699024,2.146999990339216,2.334460720371994,0.6571437773769542,0.1155307910332461,0.2273254315897997,8,1,46590.92491741353,45854.21152540897,0.0
2024-02-09 11:30:00,46805.71,47014.19,46798.53,47014.18,1266.20308,1.0,73.26446925227252,71.1752831383444,2.1802331049822765,78.93742396921678,46553.14431562341,46169.32753475847,45100.26710869938,1.0435539102733316,0.7474577382515779,1,57.75213111537445,0.0187499932611965,0.0044541583610544,0.0050162977302887,8.95964657724815,0.0098063112953707,0.0179701627305108,166.53642857142975,0.0035422595602311,617.3658895000001,2.0509767409169437,2.0813312146905627,0.966660484095325,4.636928499507144e-05,0.0332931466196799,11,1,46989.579886723215,46116.7087445236,0.0
2024-02-09 11:45:00,47014.18,47299.88,46907.43,47180.02,1842.34915,1.0,73.26446925227252,71.1752831383444,2.1802331049822765,79.36871461167922,46612.84676175451,46208.96260960367,45121.76190943435,1.2824578663543915,0.8584719977859923,1,59.4126394501972,0.0212211832200894,0.0035274464002137,0.0088961594388845,9.746307757655243,0.0120214709159827,0.0205819622458051,183.6407142857154,0.0038923407469033,695.1568030000001,2.6502641447932427,2.832528049415229,0.4225761243470448,0.3054147025098776,0.2720091731430775,11,1,47107.43664252246,46118.25688098656,0.0
2024-02-09 12:00:00,47180.01,47699.0,47126.29,47420.89,2830.18955,1.0,81.15518431866793,71.96704711506095,2.8006198010923637,85.81235365126508,46689.80326063503,46256.48926173111,45145.51486604031,1.6509718720647548,1.0285158861707,1,61.32406008666385,0.0255291911714992,0.0051053390820945,0.0131434846610563,8.169399696907703,0.0154169763444964,0.0245545947844691,216.8435714285723,0.0045727436036854,814.6237605,3.4742290701941783,3.2461998805415586,0.4205968116498712,0.4856035340748389,0.0937996542752898,12,1,47285.779717233025,46093.82680403704,0.0
2024-02-09 18:15:00,47750.01,48200.0,47709.17,48072.65,2483.46581,1.0,76.7220304377613,66.87435710744775,2.4263146375504974,75.87245023347226,47408.439934254166,46983.02032657012,45654.20420595128,1.4769545915067628,0.94750937465915,1,36.86436209007411,0.0241411536343486,0.0067570680628272,0.0118201951293026,27.481440661670987,0.0138167974044666,0.0226663117891333,264.9349999999998,0.0055111378299303,1227.9881824999998,2.022385756957397,1.6604435117349503,0.6573355336878314,0.2594584683087791,0.0832059980033894,18,1,47980.687150259975,46836.192718248356,1.0
2024-02-10 07:45:00,47273.22,47273.23,47145.4,47151.72,248.14934,1.0,52.70168787138644,46.279558334331206,0.4763853483635838,28.683993399339712,47307.62715972129,47286.36671622202,46372.25103743468,-0.3467852810485894,-0.1162099459205423,1,13.032378187275064,0.0062105276455303,-0.0025703765111882,-0.0030423542481003,-7.194186792459789,-0.0033064999478553,-0.0028556056114606,65.85071428571506,0.001396570778027,165.16761749999998,1.5024091511158355,0.9982168795842992,0.9504811077211792,7.822889777076689e-05,0.04944066338105,7,1,47454.529822869634,47160.72449657295,0.0
2024-02-10 10:45:00,47063.49,47078.0,46800.0,46884.22,999.58887,1.0,30.48784780274869,40.48626658094453,-0.1361705284415038,29.851673204914988,47161.18699682193,47219.7284900375,46457.865195264814,-0.6178048270543135,-0.2899265813692819,-1,25.219067021720168,0.0096506026559736,-0.0038091097791514,-0.0052991482367606,-11.186241937385615,-0.0059074673060985,-0.0071561068956143,104.69500000000129,0.0022330541064776,215.031671,4.648565791966524,4.052424618479956,0.6448561151079022,0.0521942446043238,0.302949640287774,10,0,47388.75393506005,46933.620058583816,1.0
2024-02-10 19:00:00,47329.38,47367.93,47304.72,47365.98,139.06974,1.0,47.13397666549834,23.605771704677156,0.3002045095559236,56.54236540158906,47264.61656814428,47245.73465330072,46681.53938019247,0.2257977517181597,0.1038926230918502,1,11.295726619396788,0.0042795543676485,0.0007735154725279,0.0022327332404297,7.74248616845879,0.0021400049540983,0.0025386436995347,74.269285714286,0.0015679879465026,163.021792,0.8530745386481826,-0.5180185786452972,0.5790223065971575,0.0308495491219287,0.3901281442809137,19,1,47365.75231626253,47163.48082002603,0.0
2024-02-10 19:15:00,47365.98,47539.0,47365.98,47484.38,453.05875,1.0,47.13397666549834,23.605771704677156,0.3002045095559236,62.47141768292655,47285.54641879721,47255.09329446416,46689.6131580975,0.4428228169957027,0.1980843610989158,1,13.829833195538043,0.0058555555739413,0.0024996843726234,0.0038713556467628,12.91887547811242,0.004187347106623,0.0048286764097127,79.77071428571435,0.0016799358923021,177.6058235,2.550922830523066,3.459047562596851,0.6843139521442398,0.3156860478557602,0.0,19,1,47423.98799123487,47147.10484635955,0.0
2024-02-10 19:30:00,47484.37,47650.0,47484.37,47632.83,538.08644,1.0,47.13397666549834,23.605771704677156,0.3002045095559236,75.65361034340438,47318.62104557843,47269.90649877986,46699.09762357171,0.6994658893921812,0.3134731789311562,1,16.83505412467362,0.008829864770092,0.0031262912140792,0.0064116636245106,22.00023935858227,0.0065964788239869,0.0076191883039521,87.10499999999956,0.0018286757263845,195.5076355,2.7522528141874028,3.022927544620643,0.896335204974953,0.1036647950250469,0.0,19,1,47527.52955804022,47109.71253311664,0.0
2024-02-10 20:30:00,47596.17,47903.84,47588.0,47903.65,719.8392,1.0,56.73245527297648,23.694172813337275,0.6786020768605461,83.85568371587256,47428.25984955253,47324.87363068439,46736.24907839949,1.0562040903094871,0.4994270865159578,1,26.53571648176303,0.0157562117151124,0.0064601836660387,0.0078382380879546,13.351213350546416,0.0099238815924772,0.0120820933126309,110.19999999999864,0.0023004510094741,239.0344285,3.0114456922258794,3.004433953903073,0.973530901722412,0.0006015704153845,0.0258675278622034,20,1,47801.90470128238,47054.61499782268,0.0
2024-02-11 03:00:00,47774.23,47937.0,47774.22,47936.32,309.72688,1.0,67.46119591237888,26.26519974799388,0.6006411240984111,55.99643095181772,47727.03421145468,47606.54874504676,46974.79697257,0.461798157389337,0.2828152499116942,1,19.766461871626884,0.0064655298860317,0.0033928333329495,0.0053119527009923,14.97530197835161,0.0043659127055501,0.0068793610972481,109.20214285714246,0.0022780668782489,209.733856,1.4767614819421429,1.080603196163793,0.9957611500184156,0.0041774173731434,6.143260844106979e-05,3,1,47881.324494475106,47572.743928434254,0.0
2024-02-11 03:15:00,47936.33,48133.33,47883.27,48077.44,723.09765,1.0,67.46119591237888,26.26519974799388,0.6006411240984111,66.35560856796369,47760.406191316135,47625.01506883427,46985.85338140293,0.6992259295559577,0.3878946127013893,1,21.3841940674018,0.0089613106312853,0.0029439055814046,0.0073542029629274,21.90608878818013,0.0065942323194385,0.0094103373882996,119.70499999999969,0.0024898372292701,224.397081,3.222402211194539,3.556953054464283,0.5643045669039343,0.2235063584739595,0.2121890746221063,3,1,47974.40410918546,47546.40827344681,0.0
2024-02-11 03:30:00,48077.43,48444.88,48024.59,48272.7,1792.96802,1.0,67.46119591237888,26.26519974799388,0.6006411240984111,77.70335188441535,47809.19607785745,47650.41447798398,46998.75584155369,1.0215551003873724,0.533320758282052,1,23.96247208593829,0.0131171852182789,0.0040613643322104,0.0104338677986017,27.205704071525908,0.0096017815896468,0.0128910444623155,140.1335714285711,0.0029029569804169,300.835586,5.959959869907147,3.946956095112241,0.464607770824898,0.409669513907064,0.1257227152680379,3,1,48122.75711789636,47495.63503781854,0.0
2024-02-11 03:45:00,48272.69,48557.0,48228.18,48519.61,1653.50628,1.0,67.46119591237888,26.26519974799388,0.6006411240984111,81.46549125979517,47876.85454663293,47684.50057699537,47014.00339738798,1.4151768765426898,0.7153368839454277,1,26.63618301674476,0.0190088979347845,0.0051148993116192,0.0121680179037524,25.46906030797745,0.0132473334671706,0.0172117917478031,157.97642857142844,0.0032559294802952,374.2168645,4.418577666747566,2.651092195626052,0.7509275591508986,0.1137096283681024,0.1353628124809989,3,1,48331.89766738634,47421.81142587952,1.0
2024-02-11 11:15:00,48182.07,48391.31,48168.0,48361.1,329.9896,1.0,58.00365148840469,31.229346677762877,0.5485837360295065,62.74639186836625,48175.65958354587,48048.03076831483,47327.39707408591,0.4053490172561957,0.2660199614428205,1,15.614429266191546,0.0056438696709612,0.0037154892441337,0.0057126339256006,26.81874314474097,0.0038344954199579,0.0064735754911524,105.29285714285652,0.0021772221298286,238.51655,1.3835081884254992,1.043666478933946,0.8017106264833671,0.1352827907393284,0.0630065827773044,11,1,48311.60815553102,48039.71101156072,0.0
2024-02-11 11:45:00,48267.59,48438.81,48244.3,48411.71,426.68155,1.0,58.00365148840469,31.229346677762877,0.5485837360295065,66.3713504590944,48206.06115569175,48070.56483459282,47347.55833575482,0.4492582769650699,0.2897475212870759,1,15.62537141408389,0.0070515499519523,0.002986062280313,0.0047658797627665,9.34579414775439,0.004247915314461,0.0070467489251501,107.25857142857004,0.0022155501515763,247.20901350000003,1.7259951162743503,1.858460718936468,0.7409387692149838,0.1393244563261491,0.119736774458867,11,1,48376.0248797921,48036.0974315914,1.0
2024-02-11 12:00:00,48411.71,48460.3,48342.0,48420.82,447.72794,1.0,62.6405008013252,31.30514696245765,1.0308462182218037,67.5452962795797,48226.5143789592,48084.300331287166,47358.29561376511,0.4242873775019973,0.2857361202559527,1,16.008301333144875,0.0080429564954685,0.0001881776123999,0.0012348767914709,4.798904411213449,0.0040128527571568,0.0069498961131355,111.08999999999858,0.0022942610224279,257.062654,1.7417074516004958,1.7905219862334043,0.0770076077768415,0.3337278106509064,0.589264581572252,12,1,48420.456257487014,48032.57250043138,1.0
2024-02-12 00:15:00,48281.1,48718.49,48281.09,48710.39,1788.09453,1.0,54.858083243256445,18.20203123030113,0.4029468886164178,76.68182679552801,48230.338157344166,48186.93231454197,47683.11997086727,1.0488164379063305,0.4435870121222152,1,15.889835065643602,0.0128873920648771,0.0088916799517162,0.0116440943697917,30.375495453765325,0.009855224781732,0.0107463250747536,122.57428571428578,0.0025163889206037,367.2813285,4.868460199985363,4.032583045421507,0.9814586191129387,0.0185185185185151,2.2862368546038487e-05,0,1,48541.119795964834,47919.5565187235,1.0
2024-02-12 00:30:00,48710.38,48826.81,48521.89,48646.0,1205.06911,1.0,54.858083243256445,18.20203123030113,0.4029468886164178,71.57296622358527,48269.92499950187,48204.934968875736,47692.73239113637,0.82078715742262,0.3736003407781574,1,18.149403538496145,0.0152065510680553,-0.0013218945691052,0.0071637695991242,23.25774834768589,0.0077308514677081,0.009066830389431,138.51285714285717,0.0028473637532964,415.422579,2.900827183974513,1.9877177611525432,0.2111373475009764,0.3818378591105895,0.407024793388434,0,1,48636.934539274,47902.91545972974,1.0
2024-02-12 07:15:00,48195.4,48370.0,48161.18,48355.67,503.73953,1.0,51.391646444591466,16.30383906547318,-0.029603405783507,63.90395860557816,48179.124555137765,48197.25657484158,47816.032429527295,0.3858704806907198,0.1341719858016787,-1,21.579804510984587,0.00558436168199,0.0033252129196534,0.0059785775612155,19.14300495647523,0.0036509771214468,0.003276005174955,116.1271428571433,0.0024015207080605,273.9145705,1.8390388254282373,0.8817898910343929,0.7675031127286516,0.0686236950483754,0.1638731922229729,7,0,48313.64938364071,48044.59972663482,1.0
2024-02-12 09:30:00,48076.01,48080.48,47961.1,47961.11,187.13618,1.0,44.67227912810477,14.282442221498622,-0.1045385355670225,40.70462309750717,48146.39285378238,48179.01205211173,47844.26766583754,-0.4049225652630328,-0.1845683294153799,-1,25.026472637525373,0.0072027813200797,-0.0023897578833513,-0.0031778685667647,-6.358088713549577,-0.0038631894420788,-0.0045433071109431,142.5014285714294,0.0029711870424064,287.3932075,0.6511503233770756,-0.4072169470907197,0.9624727760093564,0.0374434578656474,8.37661249961206e-05,9,0,48319.786823308306,47972.998884256456,0.0
2024-02-12 09:45:00,47961.1,48020.82,47833.33,47880.92,502.89518,1.0,44.67227912810477,14.282442221498622,-0.1045385355670225,38.77738145617949,48121.10972485073,48167.32216771488,47844.633193708025,-0.5251302835590499,-0.2426343733283875,-1,26.644937253132987,0.008632259259697,-0.0016719796518471,-0.0046825584571462,-11.121385953601164,-0.0050163974470567,-0.0059815510586447,151.0157142857149,0.0031539852259671,304.8538865,1.6496269270951216,0.7966578762799416,0.4276494746386536,0.3185236545949214,0.253826870766425,9,0,48328.80667234511,47913.412777356345,0.0
2024-02-12 14:30:00,48170.03,48556.83,48148.01,48556.29,1342.33415,1.0,38.67579140739217,14.066864902694933,-0.2672280424633744,79.97052977863015,48052.76857227236,48079.53468031309,47869.10300102691,1.1042190330790014,0.4048974266190885,-1,28.503823168854037,0.0136814976519282,0.0080186788341216,0.0126473805444646,34.98009079718815,0.0103698496678318,0.0098186109294369,132.51428571428602,0.0027290858859745,382.0087645,3.513883121914602,3.622018761589039,0.9448167897852412,0.0013208747125895,0.0538623355021692,14,0,48381.48549246127,47724.05165208346,0.0
2024-02-12 14:45:00,48556.3,48798.0,48455.51,48798.0,1885.30885,1.0,38.67579140739217,14.066864902694933,-0.2672280424633744,86.41547726721159,48123.7429939607,48107.70979088938,47878.3629312831,1.477010041192495,0.5860104671067123,1,30.424808028529387,0.020344912019743,0.0049779338577968,0.0143172170152034,30.113967868193456,0.0138173082101581,0.0141458709191078,148.14214285714323,0.0030358240677311,451.129448,4.179086198779912,3.3485363973209923,0.7057140354462861,0.0,0.2942859645537139,14,1,48613.279652592915,47634.20633532849,0.0
2024-02-12 15:00:00,48797.99,49140.0,48669.39,49094.69,3307.20829,1.0,54.64088186324228,14.91288703858027,1.4384774371600797,89.05534345371682,48216.21413739301,48146.41489712945,47890.48795225077,1.9215284946541007,0.8045510045751048,1,32.952813636237615,0.0283818874357586,0.0060799622935365,0.019195753043957,20.350542328767503,0.0178935005518313,0.0193152274282728,174.2800000000004,0.0035498747420545,579.1335449999999,5.7106142763669485,3.5489206296954943,0.6304583413017233,0.0962792970825048,0.2732623616157718,15,1,48900.44771850291,47531.98055628312,0.0
